stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
138,138,Sants Just i Pastor - República Argentina,C SANTOS JUSTO Y PASTOR 9 - VALÈNCIA,39.471175994271,-0.352827172438122,,,0,
1380,1380,Punta al Mar (impar) - Canal,CAMI PUNTA AL MAR  DE LA 57 - VALÈNCIA,39.4453390411894,-0.338255809999503,,,0,
1381,1381,Punta al Mar (impar) - Riu,CAMI PUNTA AL MAR  DE LA 29 - VALÈNCIA,39.4455540330011,-0.340578428591909,,,0,
1382,1382,Blasco Ibáñez (central) - Hospital Clínic,AV BLASCO IBAÑEZ BARDISSA CENTRAL (H.CLÍNIC) - VALÈNCIA,39.4787171805196,-0.363939535185761,,,0,
1384,1384,Serradora - Poliesportiu,C SERRERIA POLIESPORTIU - VALÈNCIA,39.4666773260194,-0.335037159019921,,,0,
1385,1385,Martí Grajales - Serradora,C MARTI GRAJALES 2 - VALÈNCIA,39.4682548496361,-0.334555304356927,,,0,
1386,1386,Serradora - Ambulatori,C SERRERIA 73 - VALÈNCIA,39.4681228700791,-0.335099673716967,,,0,
1387,1387,Sants Just i Pastor - Fusta,C SANTOS JUSTO Y PASTOR 151 - VALÈNCIA,39.4665689227045,-0.336863289487979,,,0,
139,139,Sants Just i Pastor - Lluís de Milà,C SANTOS JUSTO Y PASTOR 22 - VALÈNCIA,39.4708925463633,-0.35284869621379,,,0,
14,14,Cavite - Riu Tajo,C CAVITE 26 - VALÈNCIA,39.4762090318959,-0.326508661726414,,,0,
140,140,Sants Just i Pastor - Duc de Gaeta,C SANTOS JUSTO Y PASTOR 56 - VALÈNCIA,39.4697860671045,-0.349070352417148,,,0,
1409,1409,Blasco Ibáñez - Manuela Estelles,AV BLASCO IBAÑEZ 200 - VALÈNCIA,39.4699276082737,-0.335623742782828,,,0,
141,141,Sants Just i Pastor - Peris Brell,C SANTOS JUSTO Y PASTOR 78 - VALÈNCIA,39.4689873203724,-0.346417277711962,,,0,
1410,1410,Guillermina Medrano (impar) - Borbotó,C GUILLERMINA MEDRANO S/N (IMPAR) - BORBOTÓ,39.5141815149223,-0.388667819542677,,,0,
1411,1411,Guillermina Medrano (par) - Borbotó,C GUILLERMINA MEDRANO S/N (PAR) - BORBOTÓ,39.5141689176892,-0.388588329855208,,,0,
1413,1413,Real de Madrid - Entrada Pinet,AV REAL DE MADRID 101-103 - VALÈNCIA,39.4303143363484,-0.392607076394524,,,0,
1416,1416,Inst. Obrer de Val. (impar) - Autopista Saler,C INSTITUTO OBRERO DE VALENCIA 21 - VALÈNCIA,39.4558115936049,-0.357837922287263,,,0,
1417,1417,Inst. Obrer de Val. (impar) - Amado Granell Mesado,C INSTITUTO OBRERO DE VALENCIA 3 - VALÈNCIA,39.4545796225715,-0.360715209199225,,,0,
1418,1418,Inst. Obrer de Val. (par) - Amado Granell Mesado,C INSTITUTO OBRERO DE VALENCIA 2 - VALÈNCIA,39.4544153966765,-0.360594411376699,,,0,
1419,1419,Inst. Obrer de Val. (par) - Autopista Saler,C INSTITUTO OBRERO DE VALENCIA 17 (DAVANT) - VALÈNCIA,39.4560764073925,-0.356735748399871,,,0,
1421,1421,Petxina - Torres,PSEG PECHINA 53 - VALÈNCIA,39.4741271552411,-0.399315004938471,,,0,
1422,1422,Petxina - Pérez Galdos,PSEG PECHINA 47 - VALÈNCIA,39.4746477892431,-0.396753858586015,,,0,
1423,1423,Petxina - Terol,PSEG PECHINA 41 - VALÈNCIA,39.4759735272561,-0.393586452437413,,,0,
1424,1424,Petxina - Ferran el Catòlic,PSEG PECHINA 28 - VALÈNCIA,39.4771840896584,-0.390681821848316,,,0,
1425,1425,Petxina - Túria,PSEG PECHINA 3 - VALÈNCIA,39.4796071740306,-0.384303047788137,,,0,
1427,1427,Jacinto Benavente - Borriana,AV JACINTO BENAVENTE 16 - VALÈNCIA,39.4663286456128,-0.362831780510758,,,0,
1428,1428,Jacinto Benavente - Peris i Valero,AV JACINTO BENAVENTE S/N - VALÈNCIA,39.463451448348,-0.361268121290946,,,0,
1430,1430,Albereda - Illes Canàries,PSEG ALAMEDA 31 - VALÈNCIA,39.4678851133704,-0.360447456208607,,,0,
1431,1431,Tirso de Molina - Pius XII,AV TIRSO DE MOLINA 5 (ACCÉS) - VALÈNCIA,39.4784221216223,-0.392915335872862,,,0,
1432,1432,Tirso de Molina - Mestre Rodrigo,AV TIRSO DE MOLINA 21 - VALÈNCIA,39.4768844256583,-0.396420856018744,,,0,
1435,1435,Tres Creus - Prínceps de Mònaco,AV TRES CRUCES 22 - VALÈNCIA,39.4646583054978,-0.406279204414837,,,0,
1436,1436,Ausiàs March - Dr. Waksman,AV AUSIAS MARCH 7 - VALÈNCIA,39.4560963514929,-0.374865493062667,,,0,
1438,1438,Dr. Tomàs Sala - Gaspar Aguilar,C DOCTOR TOMAS SALA S/N (CARRIL BUS)(PAR) - VALÈNCIA,39.4491040688774,-0.394472456931862,,,0,
144,144,Dr. Manuel Candela (par) - Rodríguez de Cepeda,C DOCTOR MANUEL CANDELA 28 - VALÈNCIA,39.4681177425848,-0.350040414695844,,,0,
1440,1440,Dr. Tomàs Sala - Sant Marcel.lí,C DOCTOR TOMAS SALA 10 (CARRIL BUS) - VALÈNCIA,39.4472973530597,-0.391191998665869,,,0,
1441,1441,Dr. Tomàs Sala (par) - Sant Vicent Màrtir,C DOCTOR TOMAS SALA 43(DAVANT CARRIL BUS) - VALÈNCIA,39.4463937792402,-0.3872260464864,,,0,
1442,1442,Dr. Tomàs Sala (impar) - Sant Vicent Màrtir,C DOCTOR TOMAS SALA 43 (CARRIL BUS) - VALÈNCIA,39.4469226092615,-0.387277033581161,,,0,
1443,1443,Dr. Tomàs Sala - Carters,C DOCTOR TOMAS SALA 23 (CARRIL BUS) - VALÈNCIA,39.4476663870517,-0.390555310587547,,,0,
1444,1444,Dr. Tomàs Sala - Jerónima Galés,C DOCTOR TOMAS SALA S/N (CARRIL BUS) (IMPAR) - VALÈNCIA,39.4490719085628,-0.393464012273134,,,0,
1448,1448,Camp de Túria - Mestre Rodrigo,C CAMP DEL TURIA 16 - VALÈNCIA,39.4930699631175,-0.406615151121372,,,0,
145,145,Dr. Manuel Candela (par) - Blasco Ibáñez,C DOCTOR MANUEL CANDELA 72 - VALÈNCIA,39.4728120916615,-0.348108953405154,,,0,
1461,1461,França - Albereda,AV FRANCIA 1 - VALÈNCIA,39.4615598185442,-0.356590328981275,,,0,
1462,1462,Albereda - Pont del Regne,PSEG ALAMEDA PONT DEL REGNE - VALÈNCIA,39.4609744656923,-0.356792009786974,,,0,
1463,1463,Malilla (impar) - Illa Formentera,CTRA MALILLA 89 - VALÈNCIA,39.446888001573,-0.379861524258391,,,0,
1464,1464,Malilla (impar) - Illa Cabrera,CTRA MALILLA 65 ACC. - VALÈNCIA,39.44936088825,-0.379293676529484,,,0,
1465,1465,Malilla (impar) - Bernat Descoll,CTRA MALILLA S/N (JARDÍ) - VALÈNCIA,39.4509575050915,-0.378838274583451,,,0,
1472,1472,Pius IX - Salvador Perles,AV PIO IX S/N - VALÈNCIA,39.443231900444,-0.39372222068828,,,0,
1473,1473,Pius IX - Cabanilles,AV PIO IX 27 - VALÈNCIA,39.4451565623237,-0.392978720844711,,,0,
1474,1474,Camí vell Picassent - Acc. Cementeri,CAMI VIEJO PICASENT S/N - VALÈNCIA,39.4457785932514,-0.396916117820182,,,0,
1475,1475,Camí vell Picassent - Tanatori Municipal,CAMI VIEJO PICASENT S/N - VALÈNCIA,39.4429448294081,-0.397940461281869,,,0,
1485,1485,Palmaret - Rosa dels Vents (davant),AV PALMARET  DEL S/N - CARPESA,39.5161482988938,-0.381421969449415,,,0,
1489,1489,Tarongers - Davant Acc.Pta.Prin.Universitats,AV NARANJOS  LOS S/N - VALÈNCIA,39.4801071622897,-0.347228853307569,,,0,
1490,1490,Tarongers - Junt Entrada Universitats,AV NARANJOS  LOS S/N - VALÈNCIA,39.4808227802923,-0.347540986966793,,,0,
1492,1492,Albalat dels Tarongers - Vinalopó,C ALBALAT DELS TARONGERS 22(DAVANT) - VALÈNCIA,39.4783128474315,-0.34767845535741,,,0,
1499,1499,Sants Just i Pastor - Indústria,C SANTOS JUSTO Y PASTOR JUNT ESTACIÓ METRO - VALÈNCIA,39.4680668710551,-0.343027393678937,,,0,
150,150,Cardenal Benlloch (par) - Port,AV CARDENAL BENLLOCH 6 - VALÈNCIA,39.4675271358648,-0.356097017437193,,,0,
1500,1500,Sants Just i Pastor - Escultor Esteve Edo,C SANTOS JUSTO Y PASTOR JUNT COLEGI - VALÈNCIA,39.4669124223509,-0.339058391376648,,,0,
1501,1501,Sants Just i Pastor - Serradora,C SANTOS JUSTO Y PASTOR 154 - VALÈNCIA,39.4663202589753,-0.337014455349543,,,0,
1503,1503,Sants Just i Pastor - Music Ginés,C SANTOS JUSTO Y PASTOR 103 - VALÈNCIA,39.4682448494964,-0.342658678830373,,,0,
1515,1515,Sants Just i Pastor - Jose Maria Haro,C SANTOS JUSTO Y PASTOR 145 - VALÈNCIA,39.4674383982855,-0.339811150442133,,,0,
1518,1518,la Malva-rosa - Fuerteventura,AV MALVARROSA 89 - VALÈNCIA,39.481102719967,-0.328145840030701,,,0,
1520,1520,Guillem de Castro - Sant Agustí,PL SAN AGUSTIN 2 - VALÈNCIA,39.4685158468081,-0.380278249274366,,,0,
1526,1526,Dos de Mayo - Camí vell de Xirivella,C  13 - MISLATA,39.4704816975715,-0.415598170195408,,,0,
153,153,Cardenal Benlloch - Dr. Vicente Pallarés,AV CARDENAL BENLLOCH 104 - VALÈNCIA,39.4741733799394,-0.352849696348174,,,0,
1532,1532,Menorca - França,C  s/n - VALÈNCIA,39.4589590964613,-0.343502241724564,,,0,
1533,1533,França - Higinio Noja,AV FRANCIA 51 - VALÈNCIA,39.4592925374454,-0.346277485053443,,,0,
1534,1534,França-Vicente Beltrán,AV FRANCIA 18 (davant) - VALÈNCIA,39.4600923521553,-0.350093683173709,,,0,
1535,1535,França-Pare Tomas Montañana,AV FRANCIA 2 (davant) - VALÈNCIA,39.460595146976,-0.352411428691624,,,0,
1536,1536,Albereda - Eduard Boscà,PSEG ALAMEDA s/n - VALÈNCIA,39.4631672605092,-0.358412298844696,,,0,
1537,1537,Albereda - Pont Àngel Custodi,PSEG ALAMEDA s/n - VALÈNCIA,39.4631862735645,-0.358793009161645,,,0,
1538,1538,França-Albereda,AV FRANCIA 4 - VALÈNCIA,39.460051822427,-0.352146657285165,,,0,
1539,1539,França-Pintor Maella,AV FRANCIA s/n - VALÈNCIA,39.4593131160164,-0.348837372809804,,,0,
154,154,Blasco Ibáñez - Rubén Darío,AV BLASCO IBAÑEZ 37 (BARDISSA LATERAL) - VALÈNCIA,39.4759088228535,-0.35391155217776,,,0,
1540,1540,França-Trafalgar,AV FRANCIA 44 - VALÈNCIA,39.4586153083664,-0.345602353702477,,,0,
1541,1541,Menorca - Balears,C  s/n - VALÈNCIA,39.4590346954904,-0.342799902872053,,,0,
1543,1543,Xàtiva - Institut,C XATIVA S/N - VALÈNCIA,39.4680579696928,-0.378436762529883,,,0,
1546,1546,Gran Canària - Mendizábal,C  42 - VALÈNCIA,39.4835019266875,-0.328802411574422,,,0,
1547,1547,Uruguai - Crta. Escrivà,C URUGUAY 27 - VALÈNCIA,39.4579897744492,-0.386756188803256,,,0,
155,155,Blasco Ibáñez - Almela i Vives,AV BLASCO IBAÑEZ 31 - VALÈNCIA,39.4768920088625,-0.356072817411539,,,0,
1550,1550,Beat Juan Grande - Sant Joan de Déu,C  S/N - VALÈNCIA,39.4772464916218,-0.329760887334607,,,0,
1551,1551,Tarongers - Pare Antón Martí,AV NARANJOS  LOS 43 - VALÈNCIA,39.4754360549849,-0.329062037317553,,,0,
1552,1552,Marí Blas de Lezo - Felip Gauna,C MARINO BLAS DE LEZO 30 - VALÈNCIA,39.4722512036119,-0.33400770050541,,,0,
1562,1562,Palmaret - Rosa dels Vents,AV PALMARET  DEL s/n - CARPESA,39.5162151714085,-0.381396415681932,,,0,
1563,1563,Sant Agustí - Sant Pau,PL SAN AGUSTIN 2 - VALÈNCIA,39.4685201943974,-0.379417810558695,,,0,
1566,1566,Corts Valencianes (impar) - la Safor,AV CORTS VALENCIANES 35 - VALÈNCIA,39.4907718395457,-0.400013829647391,,,0,
157,157,Blasco Ibáñez - Gascó Oliag,AV BLASCO IBAÑEZ 25 - VALÈNCIA,39.4773208179472,-0.35752243134536,,,0,
1572,1572,Sant Antoni - del Quint,AV SAN ANTONIO 144 - MISLATA,39.4772541905679,-0.423127208027926,,,0,
1574,1574,Ferran el Catòlic - Petxina,GV FERNANDO EL CATOLICO s/n - VALÈNCIA,39.4771458761923,-0.389588038460881,,,0,
158,158,Blasco Ibáñez (impar) - Ciutat Universitària,AV BLASCO IBAÑEZ 21 DUP. - VALÈNCIA,39.4780706076826,-0.360046779731245,,,0,
1584,1584,Joaquím Ballester - Pare Ferrís,C JOAQUÍN BALLESTER 8 - VALÈNCIA,39.4846305139617,-0.386569236125991,,,0,
1585,1585,Castell de Pop - Jesús Natzaré,C CASTELL DE POP S/N - VALÈNCIA,39.447470242704,-0.331776040102163,,,0,
1587,1587,Reina - Armada Espanyola,C REINA (C.) 3 - VALÈNCIA,39.4637865833586,-0.329473965599829,,,0,
1589,1589,Dr. J.J.Dòmine - Port,C DOCTOR J.J. DOMINE 4 - VALÈNCIA,39.4604804037141,-0.332714259269104,,,0,
1590,1590,Joan Verdaguer - Port,C  S/N - VALÈNCIA,39.4591958490087,-0.333827805916405,,,0,
1591,1591,Joan Verdaguer - Pare Porta,C  34 (DAVANT) - VALÈNCIA,39.4588029580643,-0.336108278463493,,,0,
1592,1592,Joan Verdaguer - Issac Peral,C  5 - VALÈNCIA,39.4590483756637,-0.339331109272482,,,0,
1593,1593,Eivissa - Prof.Vicente Llorens,C  3 - VALÈNCIA,39.4610455435574,-0.339545107813829,,,0,
1594,1594,Illes Canàries - Noguera,C ISLAS CANARIAS 227 - VALÈNCIA,39.4618313019175,-0.341652728298727,,,0,
1595,1595,Illes Canàries - Trafalgar,C ISLAS CANARIAS 193 - VALÈNCIA,39.4631054318993,-0.344618130768701,,,0,
1596,1596,Illes Canàries - Vicente Beltrán,C ISLAS CANARIAS 133 ACC - VALÈNCIA,39.4641576829046,-0.347461992925611,,,0,
1597,1597,Illes Canàries - Lebon,C ISLAS CANARIAS 78 (DAVANT) - VALÈNCIA,39.4650430484599,-0.350460298926648,,,0,
1598,1598,Illes Canàries - Riu Escalona,C ISLAS CANARIAS 71 ACCS. - VALÈNCIA,39.4659066175756,-0.353412738491352,,,0,
1599,1599,Illes Canàries - Eduard Boscà,C ISLAS CANARIAS 32 (DAVANT) - VALÈNCIA,39.466414187314,-0.356254810043158,,,0,
16,16,Cavite - Vicent la Roda,C CAVITE 94 - VALÈNCIA,39.4791156178414,-0.326664683840825,,,0,
160,160,Blasco Ibáñez - Hospital Clínic,AV BLASCO IBAÑEZ 17 - VALÈNCIA,39.4789917928191,-0.36307623437432,,,0,
1602,1602,Serradora - Peanya,C SERRERIA 11 - VALÈNCIA,39.4627917529472,-0.337580069107506,,,0,
1613,1613,Marcos Sopena - Port,C DOCTOR MARCOS SOPENA S/N (VERJA PORT) - VALÈNCIA,39.4629042126087,-0.328409771251806,,,0,
1615,1615,Port - Saragossa,AV PUERTO 2 ACCS. - VALÈNCIA,39.4679469784967,-0.360000176538552,,,0,
1616,1616,Port - Eduard Boscà,AV PUERTO 48 - VALÈNCIA,39.4667621272795,-0.355979342776741,,,0,
1617,1617,Port - Riu Escalona,AV PUERTO 104 - VALÈNCIA,39.465773235243,-0.352663287580419,,,0,
1618,1618,Port -Tomàs Montañana,AV PUERTO 118 - VALÈNCIA,39.4652362751064,-0.350846668551783,,,0,
1619,1619,Port - Cases Carbonell,AV PUERTO 119 (DAVANT) - VALÈNCIA,39.4644146414679,-0.348057723561587,,,0,
162,162,Blasco Ibáñez - Jaume Roig,AV BLASCO IBAÑEZ 7 - VALÈNCIA,39.4796570269536,-0.36551211702983,,,0,
1621,1621,Port - Noguera,AV PUERTO 230 - VALÈNCIA,39.4625375629545,-0.341827658253308,,,0,
1622,1622,Port - Eivissa,AV PUERTO 256 - VALÈNCIA,39.4618188413097,-0.339188778146763,,,0,
1623,1623,Port - Pare Porta,AV PUERTO 308 - VALÈNCIA,39.4607734026158,-0.335810601895178,,,0,
1624,1624,Port - Joan Josep Sister,AV PUERTO 334 - VALÈNCIA,39.4599910554522,-0.333232738705827,,,0,
1627,1627,Dr. Lluch - Armada Espanyola,C DOCTOR LLUCH 4 - VALÈNCIA,39.4637397593657,-0.328745425431804,,,0,
163,163,Blasco Ibáñez - General Elío,AV BLASCO IBAÑEZ 2 - VALÈNCIA,39.4787608079043,-0.365729110530139,,,0,
1630,1630,Menorca - Eivissa,C  1 - VALÈNCIA,39.4604294414023,-0.340554602155312,,,0,
1631,1631,Port - Illes Canàries,AV PUERTO 274 - VALÈNCIA,39.4615289898525,-0.338157128613068,,,0,
1632,1632,Marqués de Sotelo - Xátiva,AV MARQUÉS DE SOTELO 9 - VALÈNCIA,39.4681759269189,-0.376837250708322,,,0,
164,164,Blasco Ibáñez - Rectorat,AV BLASCO IBAÑEZ BARDISSA CENTRAL(J.ROIG) - VALÈNCIA,39.4790674253548,-0.365093524604623,,,0,
1646,1646,la Plata - Músic Òscar Esplá,AV PLATA  DE  LA 77 (DAVANT) - VALÈNCIA,39.4567833662635,-0.362742102908932,,,0,
165,165,Blasco Ibáñez (par) - Ciutat Universitària,AV BLASCO IBAÑEZ 18 - VALÈNCIA,39.4779803988118,-0.363110880522133,,,0,
1651,1651,Hernández Lázaro -Centre Comercial,C  12 ACCS - VALÈNCIA,39.4767840587941,-0.403329624204432,,,0,
1652,1652,Hernández Lázaro - Vall de la Ballestera,C  26 - VALÈNCIA,39.4789313523641,-0.403201603027175,,,0,
1653,1653,Mestre Rodrigo - General Avilés,AV MAESTRO RODRIGO 40 (ACCÉS) - VALÈNCIA,39.4837667692925,-0.401860537857931,,,0,
1654,1654,Mestre Rodrigo - la Safor,AV MAESTRO RODRIGO 109 (DAVANT) - VALÈNCIA,39.4871033947425,-0.404199061109109,,,0,
1655,1655,Mestre Rodrigo - La Plana Baixa,AV MAESTRO RODRIGO 82-A - VALÈNCIA,39.4893241008317,-0.40580243846394,,,0,
1657,1657,Marina Baixa - Hospital Arnau de Vilanova,C  BGW 11 - VALÈNCIA,39.4900997497697,-0.404302154264992,,,0,
1658,1658,la Safor - Mestre Rodrigo,C LA SAFOR. 20 (ACCÉS) - VALÈNCIA,39.488281628745,-0.404428049541916,,,0,
1659,1659,Mestre Rodrigo (Impar) - la Safor,AV MAESTRO RODRIGO 109 - VALÈNCIA,39.4869640200569,-0.404582635190843,,,0,
166,166,Blasco Ibáñez - Facultat de Geografia,AV BLASCO IBAÑEZ 28 - VALÈNCIA,39.4774845446614,-0.3614248313895,,,0,
1660,1660,Mestre Rodrigo (Impar) - General Avilés,AV MAESTRO RODRIGO 85 - VALÈNCIA,39.4837008018153,-0.402209673108631,,,0,
1661,1661,Pío Baroja - Parc de capçalera,AV  S/N CARRIL BUS - VALÈNCIA,39.4764627063871,-0.406590957794012,,,0,
1662,1662,Vall de la Ballestera - Pío Baroja,C VALLE DE LA BALLESTERA 60 - VALÈNCIA,39.4786780182824,-0.404093241832427,,,0,
1663,1663,Alcalde Reig - Pont del Regne,C ALCALDE REIG 6 (DAVANT) - VALÈNCIA,39.4618072945454,-0.360132570675498,,,0,
1664,1664,Alcalde Reig  - LLuís Oliag,C ALCALDE REIG 6 - VALÈNCIA,39.4616572838998,-0.360423851556284,,,0,
1665,1665,Alcalde Reig (impar) - Pere Aleixandre,C ALCALDE REIG 9 (ACCES)(DAVANT) - VALÈNCIA,39.4598616119421,-0.358717026815128,,,0,
167,167,Blasco Ibáñez - Facultat de Filologia,AV BLASCO IBAÑEZ 32 - VALÈNCIA,39.4768376779277,-0.359204294096102,,,0,
1670,1670,Reina - Remonta,C REINA (C.) S/N - VALÈNCIA,39.4742911068228,-0.327898511566849,,,0,
1671,1671,Reina - Espadan,C REINA (C.) 193 - VALÈNCIA,39.4716018208307,-0.328272638420763,,,0,
1672,1672,Reina - Pescadors,C REINA (C.) 143 - VALÈNCIA,39.4698610712465,-0.328529616619174,,,0,
1673,1673,Reina - Vicent Gallart,C REINA (C.) 45 - VALÈNCIA,39.4656098065869,-0.329133261360222,,,0,
1675,1675,Sueca - Puerto Rico,C  37 - VALÈNCIA,39.4613463195023,-0.374913100240333,,,0,
1676,1676,Sueca - G.V. Germanies,C  3 - VALÈNCIA,39.4633307340661,-0.376350091642934,,,0,
1677,1677,Cardenal Benlloch - Pobla Farnals,AV CARDENAL BENLLOCH 54 - VALÈNCIA,39.46994273141,-0.354919343750154,,,0,
1678,1678,Cardenal Benlloch - Santos Justo y Pastor,AV CARDENAL BENLLOCH 76 - VALÈNCIA,39.472140925053,-0.353867178556755,,,0,
1679,1679,Primat Reig - Conca Tramoyeres,AV PRIMADO REIG 151 - VALÈNCIA,39.4822846878048,-0.36047455374884,,,0,
168,168,Blasco Ibáñez - Suècia,AV BLASCO IBAÑEZ 50 (COPUT) - VALÈNCIA,39.4761613659268,-0.356929953461178,,,0,
1680,1680,Primat Reig - Viver,AV PRIMADO REIG 103 - VALÈNCIA,39.4860866632239,-0.365636420127199,,,0,
1681,1681,Primat Reig - Motilla del Palancar,AV PRIMADO REIG 59 - VALÈNCIA,39.4887558770997,-0.369247249679066,,,0,
1682,1682,Primat Reig - Constitució,AV PRIMADO REIG 5 (ACC.) - VALÈNCIA,39.4918565228641,-0.373387457879584,,,0,
1683,1683,Dr. Peset Aleixandre - Montcada,AV DOCTOR PESET ALEIXANDRE 60 (ACC.) - VALÈNCIA,39.4909166474769,-0.379633426179321,,,0,
1684,1684,Dr. Peset Aleixandre - Av. Burjassot,AV DOCTOR PESET ALEIXANDRE 138 - VALÈNCIA,39.4889328507802,-0.388570298824025,,,0,
1685,1685,Campanar - Conchita Piquer,AV CAMPANAR 28 - VALÈNCIA,39.4859758309951,-0.39093922943682,,,0,
1686,1686,Pérez Galdós - Tres Forques,AV PEREZ GALDOS 25 (ACC.) - VALÈNCIA,39.4645997138662,-0.388546640911894,,,0,
1687,1687,Giorgeta - Carcaixent,AV GIORGETA 18(ILLETA FGV - VALÈNCIA,39.4606618361226,-0.385752310993801,,,0,
1688,1688,Peris i Valero - Escultor Josep Capuz,AV PERIS Y VALERO 186 - VALÈNCIA,39.4621326943438,-0.363177541892988,,,0,
169,169,Blasco Ibáñez - Bèlgica,AV BLASCO IBAÑEZ 56 (JARDÍ LATERAL) - VALÈNCIA,39.4758318912344,-0.354839997256876,,,0,
1690,1690,Giorgeta - Albacete,AV GIORGETA 13 - VALÈNCIA,39.4615430342578,-0.386002643152895,,,0,
1691,1691,Pérez Galdós - Martínez Aloy,AV PEREZ GALDOS 20 - VALÈNCIA,39.4636687321408,-0.387536075345513,,,0,
1692,1692,Pérez Galdós - Heroi Romeu,AV PEREZ GALDOS 62 (ACC.) - VALÈNCIA,39.4673957026153,-0.390179359591031,,,0,
1693,1693,Dr. Peset Aleixandre - En Guillem Ferrer,AV DOCTOR PESET ALEIXANDRE 133 - VALÈNCIA,39.4890217504282,-0.387211404582402,,,0,
1694,1694,Primat Reig - Dr. Gómez Ferrer,AV PRIMADO REIG 96 - VALÈNCIA,39.4818122319645,-0.360317091975928,,,0,
1695,1695,Cardenal Benlloch - Dr. Ferran,AV CARDENAL BENLLOCH 41 - VALÈNCIA,39.4696222937257,-0.355406400937175,,,0,
1696,1696,Giorgeta - Mora de Rubielos,AV GIORGETA 28 - VALÈNCIA,39.4590785323041,-0.38460899072712,,,0,
17,17,Cavite - Font d'en Carròs,C CAVITE 140 - VALÈNCIA,39.4815286943019,-0.32669531421921,,,0,
170,170,Dr. Gómez Ferrer - Menéndez y Pelayo,C DOCTOR GOMEZ FERRER 5 (DAVANT) - VALÈNCIA,39.479968274346,-0.360837092132899,,,0,
1700,1700,Camp del Túria - Marina Baixa,C CAMP DEL TURIA S/N - VALÈNCIA,39.4925824896977,-0.406692352669741,,,0,
1706,1706,Rotonda Carretera Montanyars - Pinedo,RTDA  S/N - PINEDO,39.4194951574233,-0.335974058847626,,,0,
171,171,Cabanilles - Primat Reig,C CAVANILLES 7 - VALÈNCIA,39.4839996817692,-0.364204596090701,,,0,
1714,1714,Fires(impar) - Cementeri,AV FERIAS  DE LAS S/N - BENIMÀMET,39.505618291324,-0.424637798528156,,,0,
1715,1715,Fires(par) - Cementeri,AV FERIAS  DE LAS S/N - BENIMÀMET,39.505677762904,-0.424304744568902,,,0,
1716,1716,Ferran el Catòlic - S. Ignacio de Loyola,GV FERNANDO EL CATOLICO 53 - VALÈNCIA,39.4741126628168,-0.388028760555809,,,0,
172,172,Cabanilles - Álvaro de Bazán,C CAVANILLES 18 (DAVANT) - VALÈNCIA,39.481994210973,-0.365261927099448,,,0,
1720,1720,Corts Valencianes - Constitució,AV CORTS VALENCIANES 111 (DAVANT) - TAVERNES BLANQUES,39.5087990523701,-0.365300313090553,,,0,
1721,1721,Corts Valencianes - Dr. Barraquer,AV CORTS VALENCIANES 120 - TAVERNES BLANQUES,39.5087222055289,-0.365177859440578,,,0,
1723,1723,Ribàs(par) - Dr. Ruiz Comes,CAMI RIBAS S/N (DAVANT TERRAPLÉN) - CASTELLAR-OLIVERAL,39.431120033172,-0.359874884103707,,,0,
1724,1724,Ribàs(impar) - Dr. Ruiz Comes,CAMI RIBAS S/N (TERRAPLÈN) - CASTELLAR-OLIVERAL,39.4310658923365,-0.359715930633982,,,0,
173,173,Cabanilles - Vivers,C CAVANILLES 2 (DAVANT) - VALÈNCIA,39.4801420016914,-0.366183592961551,,,0,
1733,1733,Gaspar Aguilar - Hospital Peset,AV GASPAR AGUILAR 92 DUP - VALÈNCIA,39.4522340448097,-0.39331076885619,,,0,
1734,1734,Carda - Moro Zeit,C CARDA 21ACC (DAVANT) - VALÈNCIA,39.4751127223052,-0.380872991816336,,,0,
174,174,Jaume Roig - Álvaro de Bazán,C JAIME ROIG 12 - VALÈNCIA,39.4812704251948,-0.363910442978927,,,0,
1741,1741,Pius XII - Melchor Hoyos Perez,AV PIO XII S/N (JARDÍ) - VALÈNCIA,39.4834788522092,-0.394820390868176,,,0,
1742,1742,Beat Juan Grande - Vicent la Roda,C  40 - VALÈNCIA,39.4797632300967,-0.329638920326388,,,0,
1743,1743,Albereda - Palau de la Música,PSEG ALAMEDA 36 (DAVANT) - VALÈNCIA,39.4652596823085,-0.35946783585029,,,0,
1744,1744,Albereda (riu) - L'Hemisfèric,PSEG ALAMEDA DAVANT TORRE FRANÇA - VALÈNCIA,39.4594354966374,-0.352962141326602,,,0,
1745,1745,Albereda (riu) - Museu de les Ciències,PSEG ALAMEDA S/N (DAVANT 47) - VALÈNCIA,39.457570316777,-0.350261128169612,,,0,
1746,1746,Menorca (impar) - Centre Comercial,C  17 - VALÈNCIA,39.457584894564,-0.345022998785367,,,0,
1747,1747,Serradora - Port,C SERRERIA 4 - VALÈNCIA,39.4620870678017,-0.337986593508851,,,0,
1748,1748,Serradora - Fco. Cubells,C SERRERIA 12 - VALÈNCIA,39.4640199956724,-0.336123890207532,,,0,
1749,1749,Lluís Peixò - Comte Melito,C  S/N - VALÈNCIA,39.4751448514558,-0.333448098000926,,,0,
175,175,Jaume Roig - Primat Reig,C JAIME ROIG 26 - VALÈNCIA,39.4831955006509,-0.362985400198181,,,0,
1750,1750,Fausto Elio (par) - Universitat Politècnica,C  28 ACC. - VALÈNCIA,39.4789915912146,-0.332672634376275,,,0,
