route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
14,LAB,828D0V0,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V1,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V2,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V3,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V4,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V5,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V6,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V7,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V8,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V9,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V10,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V11,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V12,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V13,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V14,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V15,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V16,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V17,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V18,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V19,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V20,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V21,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V22,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V23,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V24,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V25,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V26,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V27,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V28,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V29,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V30,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V31,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V32,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V33,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V34,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V35,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V36,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V37,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V38,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V39,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V40,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V41,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V42,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V43,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V44,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V45,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V46,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V47,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V48,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V49,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V50,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V51,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V52,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V53,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V54,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V55,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V56,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V57,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V58,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V59,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V60,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V61,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V62,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V63,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V64,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V65,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V66,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V67,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V68,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V69,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V70,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V71,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V72,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V73,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V74,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V75,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V76,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V77,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V78,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V79,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V80,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V81,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V82,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V83,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V84,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V85,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V86,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V87,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V88,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V89,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V90,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V91,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V92,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V93,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V94,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V95,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V96,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V97,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V98,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V99,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V100,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V101,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V102,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V103,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V104,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V105,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V106,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V107,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V108,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V109,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V110,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V111,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V112,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V113,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V114,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V115,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V116,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V117,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V118,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V119,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V120,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V121,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V122,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V123,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V124,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V125,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V126,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V127,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V128,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V129,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V130,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V131,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V132,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V133,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,828D0V134,Pl. de l'Ajuntament,0,8280,SHP_828_V
14,LAB,828D0V135,Forn d'Alcedo / Pinedo,0,8280,SHP_828_I
14,LAB,829D0V0,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V1,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V2,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V3,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V4,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V5,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V6,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V7,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V8,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V9,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V10,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V11,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V12,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V13,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V14,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V15,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V16,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V17,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V18,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V19,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V20,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V21,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V22,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V23,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V24,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V25,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V26,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V27,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V28,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V29,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V30,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V31,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V32,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V33,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V34,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V35,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V36,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V37,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V38,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V39,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V40,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V41,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V42,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V43,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V44,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V45,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V46,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V47,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V48,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V49,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V50,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V51,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V52,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V53,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V54,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V55,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V56,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V57,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V58,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V59,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V60,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V61,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V62,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V63,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V64,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V65,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V66,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V67,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V68,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V69,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V70,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V71,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V72,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V73,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V74,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V75,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V76,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V77,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V78,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V79,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V80,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V81,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V82,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V83,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V84,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V85,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V86,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V87,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V88,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V89,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V90,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V91,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V92,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V93,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V94,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V95,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V96,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V97,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V98,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V99,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V100,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V101,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V102,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V103,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V104,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V105,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V106,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V107,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V108,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V109,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V110,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V111,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V112,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V113,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V114,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V115,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V116,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V117,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V118,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V119,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V120,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V121,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V122,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V123,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V124,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V125,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V126,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V127,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V128,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V129,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V130,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V131,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V132,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V133,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,LAB,829D0V134,Pl. de l'Ajuntament,0,8290,SHP_829_V
14,LAB,829D0V135,Forn d'Alcedo / Pinedo,0,8290,SHP_829_I
14,SAB,828D1V0,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V1,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V2,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V3,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V4,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V5,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V6,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V7,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V8,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V9,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V10,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V11,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V12,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V13,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V14,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V15,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V16,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V17,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V18,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V19,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V20,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V21,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V22,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V23,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V24,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V25,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V26,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V27,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V28,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V29,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V30,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V31,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V32,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V33,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V34,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V35,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V36,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V37,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V38,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V39,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V40,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V41,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V42,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V43,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V44,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V45,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V46,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V47,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V48,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V49,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V50,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V51,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V52,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V53,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V54,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V55,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V56,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V57,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V58,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V59,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V60,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V61,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V62,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V63,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V64,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V65,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V66,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V67,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V68,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V69,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V70,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
14,SAB,828D1V71,Pl. de l'Ajuntament,0,8281,SHP_828_V
14,SAB,828D1V72,Forn d'Alcedo / Pinedo,0,8281,SHP_828_I
